what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1485505127462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485505129578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1485505151196
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485505152884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505156843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505158134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505160352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505175480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505193490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505269824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485505270796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485505275354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485505276007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505303221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505342345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485505353897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505361921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505496462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505521211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505528957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485505534728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1485505563136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485505567132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505575686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505690556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485505738266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485505740057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485505748638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505752017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505909944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505929769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505933424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485505946894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1485505951558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485505952931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485505959142
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485505960889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485505965181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1485505973783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505977250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505980983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505988162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505993851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485505996161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506056453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506084715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506133685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506136166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506173386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506175415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506238363
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485506263925
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1485506374766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506384861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506459358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506466896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506485415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506525255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506533351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1485506533366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506534865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506552639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506558959
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1485506587579
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1485506587626
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1485506587626
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1485506587673
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1485506587688
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1485506587735
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1485506587985
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1485506588016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506588141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1485506588156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506600168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506627234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506651426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506661550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506668634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506678451
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506723982
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1485506741164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506744471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506756717
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1485506759496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506764662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506793061
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506793124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506793186
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1485506796275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506808621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506825097
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506825159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506825206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506848785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506876158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506884100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506885031
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1485506899881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506905497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506918418
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506918464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485506918511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506948182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506948292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1485506970731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485506980079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507011026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485507043403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507047617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507047710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507050052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507050130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507065000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507132542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1485507147334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507153968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507389626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507391433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507544432
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1485507550506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485507551457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485507573625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485507578558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507597074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507597168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507601088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507604795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507611259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507613815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507618610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507630037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507712482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485507716651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507731711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507737875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485507739312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507741106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507750191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507753251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507767982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485507774211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1485507780501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1485507785760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507798217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507816417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507841589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507841667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485507849368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507850803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507861592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507872342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507872435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485507877380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507879284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485507992978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485507996040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485508010521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508017552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508380935
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1485508383915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508390031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508432803
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485508437158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508441494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508441572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508462238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508470397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508490343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508490437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508496322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508496384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485508508039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508510894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508549959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508583254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508583441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508588232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508615297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508619041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508620476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508640687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508640796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508646855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508659259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508676898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508677085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508686964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508687120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1485508694033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485508700137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508703323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508704914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508722920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508726431
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485508767916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508770802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508841697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508842801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508912076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485508912123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508919301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485508920912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485508991937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485508993638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485508994543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485508998101
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485509035994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485509048419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509052898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509059126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509067224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509068519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485509117507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485509142206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1485509157518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1485509159249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485509161464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509166927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509166973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509195391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509195500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509205132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509581862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485509588915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485511771916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485511773704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512464973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512466597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512564746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512569115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512834373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512871413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512944788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512945334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485512979381
