what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485843789535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485843791176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485845437232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485845437748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485845452066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485936647252
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1485936647439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485936647736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485936650653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485936659457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485936988766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485936990935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485938046614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485938048315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485938079031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485939607363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485939622217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940147206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940149740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940152433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940161839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940583702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940590533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940603537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940611643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940618777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940637909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940694748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485940698780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485945924915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485945937254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485948030846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485948033092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485948039011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486016991225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017000158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017458004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017488612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017515025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017524247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017557262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017560340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017587018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017592182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017608538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017615639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017630212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017631456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017634130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017635312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017657752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1486017662688
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486017665458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017677382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017688002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017695274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017699300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486017702852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017707840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486017715662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017718986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1486017718996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017721153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486017724257
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486017732631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017734061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486017738844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017740158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1486017740167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017741735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486017745065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486017749031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486017752742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486017755061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486017757493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486017760421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1486017776029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486017776461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017778194
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1486017781837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486017785528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486017787945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017792371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017793527
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486017798379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017803292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486017808466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017815515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017821212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017822412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017866541
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486017875234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486017877465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017881961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486017885379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486017902216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486017918134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018128454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486018136293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018143049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018143143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486018185865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486018186901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018215580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486018219343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018227658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018254205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018321197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018417564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486018430911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486018432090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018455761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018472251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018473830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018544493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018554699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018678881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486018695476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486018698000
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1486018699143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018707583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018724895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018730865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018731988
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1486018732784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018733065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018735373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1486018735389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018739338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018767131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486018773905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018797316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018797347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018804183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018804261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018808613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018808691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018812675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018855463
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1486018881793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486018884866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018897272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018943335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018944537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018964559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486018967055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486018967476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486018967694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486018968227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486018983392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019057097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019070007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019137310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486019147745
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1486019156388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486019196112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486019197550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019223075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486019229480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019230869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486019234487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019250652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486019252813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1486019258001
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019265029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019267410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019268786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019291318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019368655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019369656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019384525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019387616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019388770
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019390436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019397451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019405597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019406501
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019409468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486019412136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019413199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019483461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019485787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486019491859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486019499973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486019502469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486019503826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1486019505872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019518623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019518779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019519340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486019522790
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019528252
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019549200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019560261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019563693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019581533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486019581674
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019586414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019587243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019597449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019598681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486019608789
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019611602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019652429
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019671701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019672185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019697845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019730847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019741210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019749409
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019759318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486019761642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019763280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019776115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019789288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019813665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019825585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019840281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019841518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486019844466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486019864092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019868881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019876477
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019880080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019891281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486019898505
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486019915223
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486019923990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486019935672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486020020200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1486020023883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1486020026880
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486020028003
